cell_id,ANXA4,C8orf4,CALB1,CAV1,COL17A1,DCDC2,DMBT1,ECM1,EMP1,EPCAM,FABP5,FAM3B,GATA6,GJB6,ID1,IGFBP6,INHBA,KCNJ16,KIRREL,KRT14,KRT15,KRT16,KRT17,KRT19,KRT5,KRT6A,LAMC2,LDHB,LEFTY1,LGALS1,LY6D,MT1X,MT2A,NDFIP2,NR0B2,NR5A2,PDLIM3,PDLIM7,PIGR,PTHLH,RHCG,S100A2,S100A4,S100A7,SFRP5,SLC3A1,SLC4A4,SLPI,SPINK1,SPRR1B,SYT8,TFPI2,VCAM1,t,dataset,sample_type
CELL_0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6348083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6348083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966558,0.0,0.0,2.966558,3.1336184,0.0,0.0,0.0,0.0,0.0,2.6348083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8988955,0.0,0.0,0.0,0.0,0.5051539,GSE155698,tumor
CELL_0913,0.9633754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9633754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9633754,1.3055153,0.0,0.0,0.0,0.0,0.9633754,1.634522,0.0,0.0,2.1312368,0.9633754,0.0,0.0,0.0,0.0,0.9633754,0.0,0.0,1.5015572,0.0,0.0,0.0,0.0,0.0,2.046435,2.3158429,0.0,1.3055153,0.0,0.0,0.4173406,GSE155698,tumor
CELL_0914,0.0,0.0,0.0,0.0,1.5446087,0.0,0.0,0.0,0.0,2.2911446,1.20858,0.0,0.0,0.0,1.20858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1500514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8484241,0.0,0.0,0.0,0.0,1.20858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0065057,2.5405347,0.0,1.20858,0.0,0.0,0.49570894,GSE155698,tumor
CELL_0915,0.0,1.3371524,0.0,0.0,1.9992818,0.0,0.0,0.0,0.81087756,1.5744668,0.0,0.0,0.3899616,0.0,0.0,0.81087756,0.3899616,0.0,0.0,0.0,0.0,0.3899616,1.0521417,2.1936667,0.0,0.0,2.6754127,0.0,0.0,0.0,0.0,0.0,0.0,0.6356548,0.0,0.0,0.0,0.6356548,0.3899616,0.0,0.3899616,1.629889,0.0,0.0,0.0,0.0,0.0,2.1895986,2.1544592,1.678086,0.0,0.0,0.0,0.4222361,GSE155698,tumor
CELL_0916,0.0,0.0,0.0,1.8212265,0.0,1.1531266,0.0,0.0,0.0,2.2913573,0.0,0.0,1.1531266,0.0,1.1531266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1415217,0.0,0.0,0.0,0.0,0.0,1.501021,0.0,0.0,1.1531266,0.0,0.0,0.0,0.0,0.0,1.501021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9154444,2.211603,0.0,0.0,0.0,0.0,0.43939462,GSE155698,tumor
CELL_0917,1.7588204,1.2098825,0.0,0.0,0.97185963,0.0,0.0,0.511487,1.2940012,1.6880159,0.0,0.78851795,1.1058578,0.0,1.5976477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5416608,0.0,0.0,0.78851795,0.0,0.0,0.0,0.0,0.0,0.0,0.78851795,0.0,0.0,0.0,0.97185963,0.97185963,0.0,0.0,0.0,0.511487,0.0,0.0,0.0,0.0,2.0204005,2.2585032,0.0,0.511487,0.0,0.0,0.3949437,GSE155698,tumor
CELL_0918,2.0672095,1.8326613,0.0,0.0,1.4832375,0.0,0.0,0.0,0.0,1.8326613,1.1516103,1.1516103,1.3478763,0.0,0.82089037,0.0,0.0,0.0,0.0,0.0,0.82089037,0.0,0.0,2.5098617,0.0,0.0,1.1516103,0.0,0.0,0.0,0.0,0.82089037,1.5846276,0.82089037,1.6646717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82089037,0.0,0.82089037,1.1516103,0.0,1.4832375,2.4120798,0.0,1.4832375,0.0,0.0,0.3894732,GSE155698,tumor
CELL_0919,2.5497239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1115994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7691898,0.0,0.0,0.0,2.1115994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1115994,0.0,0.0,0.0,0.0,2.9086292,0.0,0.0,0.0,0.0,2.7691898,0.0,0.0,2.5497239,0.0,0.0,0.8699112,GSE155698,tumor
CELL_0920,0.0,1.1711752,0.0,2.0955815,0.0,0.0,0.0,0.0,0.0,1.1711752,0.0,1.5293882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1914854,0.0,0.0,0.0,0.0,0.0,1.1711752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8602774,0.0,0.0,0.0,1.1711752,0.0,0.0,0.0,0.0,2.5133295,0.0,0.0,1.5293882,0.0,0.0,0.38049874,GSE155698,tumor
CELL_0921,1.7057631,0.0,0.0,0.0,0.0,0.0,0.0,0.5811227,0.5811227,1.9863684,0.0,0.0,0.5811227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5312358,0.0,0.0,1.2081779,0.0,0.0,0.87808007,0.0,1.7685561,2.150057,1.06989,0.0,0.0,0.0,0.0,0.5811227,0.0,0.0,0.0,1.4001267,0.0,0.0,0.5811227,0.0,1.6694288,2.164815,0.0,1.4001267,0.0,0.0,0.4284517,GSE155698,tumor
CELL_0922,2.1457446,0.0,0.0,0.0,1.6453209,0.0,0.0,0.0,1.8227227,1.939668,0.0,0.0,0.0,0.0,1.3138276,1.6453209,0.0,0.0,0.0,0.0,1.3138276,0.0,0.0,2.229544,0.0,0.0,0.0,1.3138276,0.0,0.0,0.0,1.6453209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5224726,0.0,0.0,0.0,0.0,1.939668,1.6453209,0.0,2.1457446,0.0,0.0,0.78732455,GSE155698,tumor
CELL_0923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9495945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9495945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7229602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38266125,GSE155698,tumor
CELL_0924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054116,2.054116,0.0,0.0,0.0,0.0,0.0,2.469059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5600414,0.0,0.0,0.0,0.0,0.0,2.469059,0.0,2.054116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469059,3.0074003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39046767,GSE155698,adjacent_normal
CELL_0925,2.4314702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6789544,2.804581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6789544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6789544,0.0,0.0,0.0,0.0,0.0,0.387951,GSE155698,tumor
CELL_0926,1.346622,1.2040118,0.0,0.0,0.0,0.0,0.0,0.0,1.1683072,1.7960309,0.0,0.9263842,0.0,0.25298834,0.25298834,0.0,0.0,0.0,0.5743059,0.25298834,0.25298834,0.6864682,0.8582713,2.3099234,0.0,0.0,1.735498,0.0,0.0,0.0,0.25298834,0.6864682,1.0390319,0.9263842,0.0,0.0,0.0,1.4678824,0.0,0.0,0.0,1.2040118,1.7039593,0.0,0.0,0.0,0.0,2.186517,0.0,0.0,1.8078991,0.0,0.0,0.5333955,GSE155698,tumor
CELL_0927,1.9361405,0.0,0.0,0.68333495,0.0,0.0,0.0,0.0,0.0,2.2836359,1.319235,0.0,0.99342316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68333495,0.0,0.68333495,1.9160502,0.0,0.0,0.68333495,0.0,0.0,0.0,0.0,0.68333495,2.071117,0.99342316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99342316,0.99342316,0.0,0.0,0.0,0.0,0.68333495,1.9548976,0.0,0.0,0.0,0.0,0.46499342,GSE155698,tumor
CELL_0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4301655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44307745,GSE155698,tumor
CELL_0929,2.8144307,0.0,0.0,0.0,0.0,0.0,2.8144307,0.0,0.0,3.0324364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0324364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1436052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0324364,0.0,0.0,0.0,0.0,2.8144307,0.38539794,GSE155698,tumor
CELL_0930,1.6244202,0.8428776,0.0,0.0,0.0,0.0,0.0,0.0,0.8428776,2.1370864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5207294,0.8428776,2.2455251,2.4634907,0.0,0.0,2.1728199,0.0,0.0,0.0,0.0,0.8428776,0.8428776,1.5207294,0.0,0.0,0.0,0.8428776,1.1814278,0.0,1.1814278,0.8428776,2.280962,0.0,0.0,0.0,0.0,1.6244202,1.1814278,0.0,1.1814278,0.0,0.0,0.4545552,GSE155698,tumor
CELL_0931,1.4790041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4790041,1.4790041,0.0,0.0,1.1453075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2076187,0.0,0.0,1.1453075,0.0,0.0,0.0,0.0,0.0,1.1453075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873211,2.4437177,0.0,0.0,0.0,0.0,0.41029087,GSE155698,tumor
CELL_0932,1.9744383,1.5063558,0.0,0.0,0.0,0.0,0.0,0.0,1.8138916,0.0,0.0,0.0,0.0,0.0,2.079441,0.0,0.0,0.0,0.0,0.0,1.5063558,0.0,1.5063558,2.5499594,0.0,0.0,0.0,1.5063558,0.0,0.0,1.9744383,0.0,0.0,1.5063558,0.0,0.0,0.0,0.0,1.8138916,0.0,0.0,0.0,2.263837,0.0,0.0,0.0,0.0,1.5063558,1.5063558,0.0,0.0,0.0,0.0,0.45441192,GSE155698,tumor
CELL_0933,2.9052224,2.5101516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5101516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1030447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5101516,0.0,0.0,0.0,0.0,0.0,2.5101516,0.0,0.0,0.0,2.5101516,0.0,0.0,0.0,0.0,3.1030447,3.2891874,0.0,0.0,0.0,0.0,0.40291172,GSE155698,tumor
CELL_0934,2.8663535,0.0,0.0,0.0,2.3771663,0.0,0.0,0.0,0.0,2.3771663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3597074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3771663,0.0,0.0,0.0,0.0,0.0,2.3771663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0202034,2.7786903,0.0,0.0,0.0,0.0,0.41231033,GSE155698,adjacent_normal
CELL_0935,1.4964111,0.0,0.0,0.0,1.160286,0.0,0.0,0.0,0.0,1.8029608,2.1755605,0.0,1.160286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160286,1.160286,1.9630669,0.0,0.0,1.4964111,0.0,0.0,2.2288344,0.0,2.0200877,2.2035782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680501,0.0,0.0,0.0,0.0,1.8029608,2.1086361,0.0,0.0,0.0,0.0,0.36113748,GSE155698,tumor
CELL_0936,1.6807034,1.6807034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3039615,1.9779128,0.0,0.0,0.0,1.6807034,0.0,0.0,0.0,0.0,0.0,0.0,1.6807034,0.0,2.3605354,0.0,0.0,1.9779128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6807034,0.0,0.0,0.0,1.6807034,0.0,0.0,0.0,0.0,1.9779128,2.2311845,0.0,0.0,0.0,0.0,0.5065345,GSE155698,tumor
CELL_0937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6392758,0.0,2.3898115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3898115,0.0,0.0,0.0,0.0,2.3898115,2.765921,0.0,0.0,0.0,0.0,0.0,0.0,2.3898115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938704,GSE155698,tumor
CELL_0938,1.5381223,0.0,0.0,0.88335913,0.88335913,0.0,0.0,0.0,1.4067861,1.9133244,0.0,0.0,0.0,0.0,0.88335913,1.2144283,0.88335913,0.0,0.0,0.0,0.88335913,0.0,0.88335913,2.116416,0.0,0.0,1.7128972,0.0,0.0,0.0,0.0,0.0,0.88335913,0.0,0.0,0.0,0.0,0.0,0.88335913,0.0,0.0,1.5381223,2.033062,0.0,0.0,0.0,0.0,1.2144283,0.0,0.0,1.2144283,0.0,0.0,0.43430912,GSE155698,tumor
CELL_0939,2.0272725,0.0,0.0,0.0,1.4954,0.0,0.0,0.0,1.8258764,2.046944,0.0,0.0,0.0,0.0,1.667329,2.046944,0.0,0.0,0.0,0.0,0.0,0.0,0.85392565,2.4573724,0.0,0.0,1.1776973,0.0,0.0,0.0,1.8258764,0.0,0.0,1.4954,0.0,0.0,0.0,0.85392565,1.957709,0.0,0.0,0.0,0.85392565,0.0,0.0,0.0,0.0,1.4954,1.4954,0.0,0.0,0.0,0.0,0.4751421,GSE155698,tumor
CELL_0940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0945427,2.2512622,0.0,0.0,0.0,0.0,1.7895695,0.0,0.0,0.0,0.0,0.0,0.0,1.7895695,0.0,2.5316255,0.0,0.0,2.4273446,0.0,0.0,0.0,0.0,0.0,1.7895695,0.0,0.0,0.0,0.0,2.2512622,0.0,0.0,0.0,2.0945427,3.0250762,0.0,0.0,0.0,0.0,1.7895695,0.0,0.0,0.0,0.0,0.0,0.3964931,GSE155698,adjacent_normal
CELL_0941,1.7060906,0.0,0.0,1.5255462,2.1589186,0.0,0.0,0.0,1.5255462,2.084399,0.0,0.0,1.9137049,0.0,0.0,1.1934896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4645002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5255462,1.1934896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1934896,1.7060906,0.0,0.0,0.0,0.0,2.0378397,0.0,0.0,0.0,0.0,0.0,0.39910203,GSE155698,tumor
CELL_0942,1.9094573,0.0,0.0,0.0,1.453683,0.0,0.0,1.263908,0.9325976,2.0867527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263908,2.3129377,0.0,0.0,1.7529422,0.0,0.0,1.453683,0.0,0.9325976,1.263908,0.0,0.0,0.0,0.0,1.6779466,0.0,0.0,0.0,1.263908,1.263908,0.0,0.0,0.0,0.0,2.1269867,2.3908587,0.0,1.453683,0.0,0.0,0.46460152,GSE155698,tumor
CELL_0943,0.9842432,0.0,0.0,0.6737302,0.0,0.6737302,0.0,1.7535572,0.0,1.8466951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737302,0.0,0.0,2.05054,0.0,0.0,0.9842432,0.0,0.0,0.0,0.0,0.6737302,0.0,1.3127831,0.0,0.0,0.0,1.1768882,0.0,0.0,0.0,0.6737302,0.9842432,0.0,0.0,0.0,0.0,2.2762096,1.9180683,0.0,0.6737302,0.0,0.0,0.43187356,GSE155698,tumor
CELL_0944,2.0071318,0.0,0.0,0.0,1.0887066,0.0,0.0,0.0,0.0,1.4915737,1.7265921,1.4204795,1.4915737,0.0,0.594682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0208182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887066,1.9776053,0.89533406,0.89533406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594682,0.0,0.0,1.5518825,0.0,0.0,0.0,0.0,0.0,0.40010366,GSE155698,tumor
CELL_0945,2.011516,0.0,0.0,0.0,0.0,0.0,0.0,1.2009335,0.0,1.9670415,1.5590001,0.0,1.0677986,0.0,1.6408497,0.0,0.0,0.0,0.0,0.0,0.0,0.58974093,0.0,2.1603208,0.0,0.0,1.6023687,1.8472068,0.0,0.88173836,0.0,1.0677986,1.0677986,0.0,0.0,0.0,0.0,1.3029091,0.0,0.0,0.0,0.0,2.1864016,0.0,0.0,0.0,0.0,1.7849716,1.3846183,0.0,0.88173836,0.0,0.0,0.38332838,GSE155698,tumor
CELL_0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0408263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8202553,0.0,0.0,0.0,0.0,0.0,0.0,2.8202553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8202553,0.0,3.0408263,0.39517304,GSE155698,tumor
CELL_0947,1.6179725,0.45157492,0.0,0.45157492,0.70982164,0.0,0.0,0.0,1.1165832,1.7708157,0.45157492,0.8849804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45157492,0.8849804,1.0148333,2.3526797,0.0,0.0,1.5647761,0.0,0.0,1.7708157,0.0,1.3794754,2.1129577,1.3794754,0.0,0.0,0.0,0.70982164,0.0,0.0,0.0,1.327968,1.9954654,0.0,0.0,0.0,0.0,1.327968,0.0,0.0,1.5346628,0.0,0.45157492,0.507901,GSE155698,tumor
CELL_0948,0.97871286,0.662174,0.0,0.0,1.5139847,0.662174,0.0,1.1779675,0.0,2.2348812,0.662174,0.0,0.0,0.0,0.0,0.662174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3348405,0.0,0.0,2.2265165,1.1779675,0.0,0.662174,0.0,0.0,1.1779675,0.97871286,0.0,0.0,0.0,0.662174,0.0,0.0,0.0,0.0,0.97871286,0.0,0.0,0.0,0.0,2.5101395,2.4125707,1.9339598,0.0,0.0,0.0,0.4232154,GSE155698,tumor
CELL_0949,2.1585424,0.48316953,0.0,0.0,0.75274324,0.0,0.0,0.0,0.75274324,2.0575168,0.48316953,0.75274324,1.5610877,0.0,1.4375951,0.0,0.0,0.0,0.0,0.0,0.48316953,0.0,0.0,2.149713,0.0,0.0,0.48316953,0.0,0.0,0.48316953,0.0,0.0,0.48316953,1.2549525,1.1706334,0.0,0.0,0.0,1.2549525,0.0,0.0,0.0,0.9335527,0.0,0.9335527,0.9335527,1.7829435,1.922129,2.5199873,0.0,1.0667268,0.0,0.48316953,0.38773978,GSE155698,tumor
CELL_0950,1.7327362,1.2005341,0.0,0.0,0.28583935,0.48356676,1.8051547,0.0,0.0,1.7417233,0.28583935,1.3659813,0.9266168,0.0,0.9960256,0.28583935,0.0,0.0,0.0,0.28583935,0.0,0.28583935,0.28583935,1.8628496,0.0,0.0,1.1099396,0.9266168,0.0,0.48356676,0.0,0.28583935,0.28583935,0.74950373,0.48356676,0.0,0.0,0.28583935,2.2921717,0.0,0.0,0.63207453,0.9960256,0.0,0.0,0.0,1.5186527,1.7751662,2.4079714,0.0,0.0,0.0,0.9960256,0.33440802,GSE155698,tumor
CELL_0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2840374,0.0,0.0,0.0,0.0,0.0,3.2840374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5430875,0.0,0.0,0.0,3.0831766,0.0,3.3869774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0831766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0831766,0.0,0.0,0.0,0.0,0.0,0.488367,GSE155698,tumor
CELL_0952,1.7387836,0.0,0.0,0.0,1.4153652,0.0,0.0,1.9095813,0.0,2.2186253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4808755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153652,2.8852808,0.0,0.0,0.0,0.0,2.1670306,1.9095813,0.0,0.0,0.0,0.0,0.40415806,GSE155698,adjacent_normal
CELL_0953,1.4898767,0.0,0.0,1.9933662,2.279637,0.0,0.0,1.4366851,0.7876561,1.781741,0.0,0.0,0.0,0.0,1.7349288,1.9933662,0.0,0.0,0.7876561,0.0,0.97396266,1.7349288,0.7876561,2.5040956,0.0,0.0,2.4013762,0.0,0.0,2.5456727,0.0,2.1058753,2.3790348,1.2171752,0.0,0.0,0.0,1.6804314,0.0,0.0,0.7876561,1.7087768,0.97396266,0.0,0.0,0.0,0.0,1.6495435,0.0,0.0,1.2171752,0.0,0.0,0.52596897,GSE155698,tumor
CELL_0954,1.5461814,0.0,0.0,1.1750774,1.4213258,0.78576106,0.0,0.0,1.518677,2.1347206,0.9148187,0.616657,0.616657,0.0,0.37886247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8428333,0.0,0.0,1.3394825,0.0,0.37886247,0.0,0.0,0.0,0.0,0.616657,0.0,0.37886247,0.0,0.37886247,1.4213258,0.0,0.0,0.616657,0.0,0.0,0.0,0.0,0.616657,1.571734,2.1382349,0.0,0.0,0.0,0.0,0.36968523,GSE155698,tumor
CELL_0955,1.8293539,0.5926166,0.0,0.0,1.5338402,0.0,0.0,0.0,0.5926166,2.0290847,0.5926166,0.5926166,0.7603544,0.0,0.36026374,0.0,0.0,0.0,0.0,0.0,0.36026374,0.0,0.0,2.2039802,0.0,0.0,0.5926166,0.0,0.0,0.0,0.0,0.9936056,0.36026374,0.0,0.0,0.0,0.0,0.36026374,1.4052392,0.0,0.0,1.4748305,1.5054759,0.0,0.0,0.9936056,0.0,1.9924521,0.0,0.0,0.36026374,0.0,0.36026374,0.37722048,GSE155698,tumor
CELL_0956,1.2344439,0.0,0.0,1.4368625,1.6425864,0.0,0.0,0.42094442,1.4368625,1.5398568,0.9761035,0.0,0.42094442,0.0,1.7209916,1.6425864,0.0,0.0,0.42094442,0.67191166,0.67191166,0.42094442,0.0,2.4023895,0.0,0.0,1.8994087,1.2952689,0.0,2.2886493,0.0,0.42094442,0.84567493,0.42094442,0.0,0.0,0.0,1.5950539,0.0,0.42094442,0.0,1.395086,1.0791539,0.0,0.0,0.0,0.0,1.3482798,0.0,0.0,0.9761035,0.0,0.0,0.7323247,GSE155698,tumor
CELL_0957,2.190128,1.5408014,0.0,0.0,0.0,0.0,0.0,0.0,2.0089815,1.8486371,2.0089815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8486371,0.0,0.0,0.0,0.0,1.8486371,0.0,0.0,0.0,0.0,1.5408014,1.5408014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7530901,0.0,0.0,0.0,0.0,2.3724542,0.0,0.0,2.0089815,0.0,0.0,0.8307295,GSE155698,tumor
CELL_0958,1.7065313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0543604,0.0,0.0,1.0641044,0.0,1.0641044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0641044,1.0641044,1.0641044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3972038,0.0,0.0,0.0,0.0,1.9276066,0.0,0.0,0.0,0.0,0.0,0.41700912,GSE155698,tumor
CELL_0959,3.189961,0.0,0.0,2.980095,0.0,0.0,0.0,2.980095,0.0,3.189961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980095,3.5438313,0.0,0.0,2.980095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.189961,0.0,0.0,0.0,0.0,2.980095,0.0,0.0,0.0,0.0,0.0,0.38890725,GSE155698,tumor
CELL_0960,1.4145064,0.0,0.0,0.0,1.4145064,0.0,0.0,1.7123014,1.5931449,2.2164412,0.0,0.0,1.090069,0.0,1.5142499,0.0,0.0,0.0,0.0,0.0,1.090069,0.0,0.0,1.2817186,0.0,0.0,1.6578348,0.0,0.0,0.0,0.0,1.5142499,0.0,0.7700726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991515,0.0,0.0,0.0,0.0,2.1037452,1.7123014,0.0,0.0,0.0,0.0,0.4333566,GSE155698,tumor
CELL_0961,2.421618,0.0,0.0,0.0,1.8150256,0.0,0.0,0.0,0.0,2.35111,0.0,0.0,0.0,0.0,1.8150256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7614574,0.0,0.0,0.0,0.0,0.0,1.8150256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1053813,2.1053813,0.0,0.0,0.0,2.2542446,0.0,0.0,0.0,0.0,2.35111,0.0,0.0,2.1053813,0.0,0.0,0.38672414,GSE155698,tumor
CELL_0962,1.801271,1.7250137,0.0,0.0,1.4367137,0.0,0.0,1.3843124,0.9308908,2.1080287,0.0,0.0,0.74987584,0.0,0.4805649,1.2532594,0.0,0.0,0.0,0.0,0.74987584,1.3239609,2.1658783,2.3735697,0.0,0.0,1.3239609,0.0,0.0,0.4805649,0.0,0.0,0.4805649,1.2532594,0.0,0.0,0.0,0.0,0.4805649,0.0,0.0,0.0,2.0968692,0.0,0.0,0.0,0.0,2.032013,2.241556,1.2532594,1.0643826,0.0,0.4805649,0.48679015,GSE155698,tumor
CELL_0963,1.8404925,0.9843015,0.0,1.5941104,1.5521226,0.7962199,0.0,1.1223307,1.1223307,2.1329432,0.0,0.0,1.1223307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2297705,2.2555735,0.0,0.0,1.9525659,0.0,0.0,1.3893903,0.0,0.0,0.0,0.7962199,0.0,0.0,0.0,0.9843015,2.1463804,0.0,0.0,1.3168083,0.51397663,0.0,0.0,0.0,0.0,2.0334425,1.5049264,0.51397663,0.0,0.0,0.0,0.49925932,GSE155698,tumor
